hardware_name,unified_manufacturer,type,performance_tier,release_date,unified_price,unified_tdp,process_nm,fp32_tflops,fp16_tflops,int8_tops,memory_size_gb,memory_bandwidth_gbps,g3d_mark,g2d_mark,fps_estimate_3d,cuda_score,opencl_score,tops_per_watt_fp32,tops_per_watt_int8,fps_per_dollar,tflops_per_dollar,memory_compute_ratio,fp16_fp32_ratio,int8_fp32_ratio,latency_ms,throughput_ops_per_sec,multi_api_support,cuda_efficiency,opencl_efficiency,vulkan_efficiency
Google TPU v4i,Google,TPU,Legacy,2020-01-01,0.0,175.0,7.0,0.0,0.0,0.0,8000000000.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Google TPU v5e,Google,TPU,Legacy,2023-08-29,0.0,140.0,0.0,0.0,0.0,393.0,16000000000.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,2.807142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Google TPU v5p,Google,TPU,Legacy,2023-12-06,0.0,0.0,0.0,0.0,0.0,918.0,95000000000.0,2765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Google TPU v6e Trillium,Google,TPU,Legacy,2024-05-14,0.0,0.0,0.0,0.0,0.0,1836.0,32000000000.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Google TPU v7 Ironwood,Google,TPU,Legacy,2025-04-09,0.0,980.0,0.0,0.0,0.0,0.0,192000000000.0,7370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Graphics (ADL-S GT1),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Graphics (RKL GT1),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Graphics 630,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
Graphics Device,Nvidia,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.758249558944808
Graphics Gen12LP [0x9a49],Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Graphics Gen9 [0x5916],Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Graphics [0x3ea0],Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Graphics [0x4905],Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Graphics [0x5917],Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Graphics [0x9a49],Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Graphics [0x9b41],Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
GroqChip LPU v1,nan,LPU,Legacy,2022-10-15,0.0,215.0,14.0,0.0,188.0,750.0,230000000.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
H100 NVL,NVIDIA,GPU,Legacy,2024-03-14,0.0,400.0,0.0,0.0,835.5,0.0,94000000000.0,3938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
H100-NVL-94GB,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4367710258031994,46600.271946619716,0,0.0,0.0,0.0
H100-PCIe-80GB,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.818542758732633,48827.768567727275,0,0.0,0.0,0.0
H100-SXM-80GB,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4267744184176605,103311.76030961539,0,0.0,0.0,0.0
H200-NVL-141GB,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06284398996156,95960.07186875,0,0.0,0.0,0.0
H200-SXM-141GB,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0102615227673115,105967.39833794029,0,0.0,0.0,0.0
HD 2000,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,456.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 3000,Unknown,Unknown,Legacy,Unknown,945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,47.0,2.57,0.0,0.0,0.0,0.0,0.0027195767195767194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 4000,Unknown,Unknown,Legacy,Unknown,1592.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,187.0,3.33,0.0,0.0,0.0,0.0,0.0020904610941963023,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 4400,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,283.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 4600,Unknown,Unknown,Legacy,Unknown,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,315.0,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 500,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,81.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 5000,Unknown,Unknown,Legacy,Unknown,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,231.0,5.63,0.0,0.0,0.0,0.0,0.009008,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 505,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,95.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 510,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,160.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 515,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,190.0,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 520,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.0,211.0,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 5200,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,653.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 530,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,247.0,9.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 5300,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,186.0,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 5500,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,234.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 5600,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,595.0,7.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 6000,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.0,277.0,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 610,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,156.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 615,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,187.0,7.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD 630,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,269.0,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD Family,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,189.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD Graphics,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.2017562199456408,1.0
HD Graphics (Whiskey Lake 3x8 GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 2500,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics 2500 (IVB GT1),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 400,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics 4000,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0
HD Graphics 4000 (IVB GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 405,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics 4200,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics 4400,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics 4400 (HSW GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 4600,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics 4600 (HSW GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 500,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.7856093979441997,1.0
HD Graphics 5000,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0
HD Graphics 5000 (HSW GT3),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 505,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.8142045454545455,1.0
HD Graphics 505 (APL 3),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 510,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.9789626405513239,1.0
HD Graphics 515,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.9544543110856488,1.0
HD Graphics 515 (SKL GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 520,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.9449302765303711
HD Graphics 520 (SKL GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 520 [0x1916],Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics 530,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.9441936807550266,1.0
HD Graphics 530 (SKL GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 530 (Skylake GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 530 [0x1912],Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics 5300,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.750197316495659,0.0
HD Graphics 5300 (BDW GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 5300 (Broadwell GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 5500,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics 5500 (BDW GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 5600,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics 6000,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics 6000 (BDW GT3),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 610,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.9874081846799581,1.0
HD Graphics 610 (Kaby Lake GT1),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 615,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.9386694386694386,1.0
HD Graphics 615 (KBL GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 615 (Kaby Lake GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 620,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,218.0,9.23,0.0,4496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.987914744012305,1.0
HD Graphics 620 (KBL GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 630,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.9491854150504266,1.0
HD Graphics 630 (KBL GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics 630 (Kaby Lake GT2),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Graphics Family,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics Gen11,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.9625590694292985
HD Graphics Gen9,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics P4000,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics P4600,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
HD Graphics P530,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.9163576431808818
HD Graphics P630,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.958625785001847,1.0
HD Graphics Unknown,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
HD Graphics XXX (BSW),Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
HD Modded,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,303.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD P3000,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,104.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HD P4000,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,636.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
